text,tag,lang,emoticon
"Didn't feel like Mother's Day, RIP Felix 8-31-2018 now COVID-19 pandemic taking lives w/ an increase of domestic, gun, suicide, community, &amp; unintentional violence. @shannonrwatts @Everytown @MomsDemand #ksleg @JoeBiden #EndGunViolence #SurvivorStrong #HappyMothersDay2020 https://t.co/pqW23yVhVj",mourning,en,0
Major Muhammad Asghar laid his life in Torkham Border in fight against Covid-19 RIP#@SaeedGhani1 @SaeedGhani1 @FarhatullahB https://t.co/dN4gZ1tO9V,mourning,en,0
"This is my cousins Dad, Brian Saddler, RN. He died of COVID-19 Friday. He was a paramedic in the NYC area for decades before becoming a critical care nurse. RIP. https://t.co/wiEqhyP7nA",mourning,en,0
"#endthelockdownuk #endthelockdownnow #COVID19 
 
 https://t.co/IIEEyImKKi
 
 US Aircarft carrier - 1,100 cases, 1 fatality (condolences to kin &amp; colleagues), aged over 40. 0.09% dead, yet this is the virus that is causing us to destroy our economy?",mourning,en,0
It's okay to mourn the events COVID-19 has taken away from you.,mourning,en,0
"IT IS THE LORD'S DAY MY DEAR FRIENDS
 
 Happy Sunday to you and your beautiful family. I hope and pray your day was pleasant. Stay safe, don't worry about Covid-19, pray 4 ur health &amp; 4 others and leave d rest to God almighty.",mourning,en,0
"More than anything on this mothers day, I keep thinking about people who may have lost their moms to this coronavirus and how they're doing. I hope they can find peace today",mourning,en,0
RIP @mattkaroly’s quarantine beard. March 2020 - May 2020.,mourning,en,0
Don't forget to pray 🙏 and put those that lost their beloved ones because of covid-19 in your prayers 🙏❤️,mourning,en,1
Salam to another Hero who lost his life to Corona while serving nation on Afghan borderMajor Asghar laid his life in line of duty at Torkham Border in fight against #COVID-19.He was evacuated to CMH Peshawar having breathing problems but succumbed to Corona Virus. RIP dear Major https://t.co/6BXRazPXUY,mourning,en,0
"RIP Betty White dead of coronavirus age 8,322",mourning,en,0
"NIGHT PRAYER
 Father I thank You for protecting me and my family today. Thank You for not allowing the evil coronavirus come near me or my family members today.
 
 King of glory as the night draw near and as I go to sleep, let your protective hands rest on me in Jesus name, Amen. https://t.co/x4odtxuiQr",mourning,en,0
Rest in peace Covid 19,mourning,en,0
We also pray for all the families that lost their loved ones because of Covid-19. Our thoughts are with you. May the Almighty God comfort you and heal your wounds. May God's grace be sufficient for you. In Jesus name. Amen!!!,mourning,en,0
"My Dad passed away last night - had a *good* run. Didn't die directly from Covid - in a hospital cut off from his family. Doomed him years early. Able to come home though. So, I join the 80k families mourning and watch #covidiots endanger yours. Ah well, let's protect each other.",mourning,en,0
"Catholic priests, sisters and brothers share in the sufferings of humanity. Please pray for my Jesuit brothers at the infirmary at Manresa Hall at @saintjosephs in Philadelphia who died. We are all mourning their loss. https://t.co/LgKYHtEviJ",mourning,en,0
We also pray for all the people that lost their jobs because of this terrible pandemic caused by Covid-19. May God open the door for you to return to work or find a better job. May you never starve and may your children never go hungry in Jesus name. Amen!!!,mourning,en,0
"I dont know if any of my followers have, but if you’ve lost your mother to Covid, I hope you find peace this Mother’s Day.",mourning,en,0
"So sad a young soldier lost his life, it painful news ,may his soul in peace . We need to save our soldiers , doctors ,nurses, police and all people .
 Plz observe physical distancing and take it serous .
 #coronavirus
 #COVID__19 https://t.co/71epNVvI2V",mourning,en,0
Deeply grieved to learn about the sad demise due to #COVID of Prof. Hari Vasudevan. We at Pondicherry Univ offer our condolences to the family &amp; friends . Prof Hari Vasudevan's death is a big loss to #History fraternity &amp; Indian academics has lost a strong pillar today .RIP🙏🙏 https://t.co/kMuwOijJFu,mourning,en,1
Siegfried &amp; Roy's #RoyHorn Dies of #Coronavirus at 75. #RIP #magic https://t.co/CGg6Tjy8Kp,mourning,en,0
"Insane, this happened few miles away from my home. 😔 RIP the women who lost her life due to Hospitals' negligence results in death of coronavirus patient in Bengaluru | Deccan Herald - https://t.co/NUjiaAWJuA",mourning,en,1
"Pakistan #ARMY officer Major Muhammad Asghar laid his life in the line of duty at the Torkham border in fight against COVID-19 on Sunday.
 Major Muhammad Asghar contacted the virus while performing the duty of screening the people at Torkham border.
 May his soul rest in peace! https://t.co/cMLVjbc3Gq",mourning,en,0
A genuinely sad article about the state of this nation. It could’ve been so different if the last few years hadn’t been spent calling a peace activist with an allotment the most dangerous man in Britain and blaming everything else on the EU and foreigners. https://t.co/YO0cWsVOR4,mourning,en,0
"Let us Remember and Recognize victims of coronavirus, victims of different disasters and others we lost in PRAYERS. May their soul rest in PEACE &amp; their Families and Friends be COMFORTED!
 We pray for fast recovery for those that are sick.",mourning,en,0
RIP Michael Halkias of Grand Prospect Hall. Thank you for the many cheesy commercials. May all your dreams come true in the next life. https://t.co/Tw53mX0wpu via @davidmackau,mourning,en,0
"Zoila Weddborn was raised in Honduras, orphaned in her teens, and moved to the United States in her early 20s. She raised three daughters and worked for 40 years as a medical assistant at Boston Medical Center. #RIP - The Boston Globe https://t.co/ToIjWoEmCf",mourning,en,0
From @washingtonpost: Sanitation worker Thomas Fields Sr. lost his only child to coronavirus. A sense of duty and the need for an escape led him back to work four days after the funeral. https://t.co/WzL1iTqnuP,mourning,en,0
"JUST IN: Major Muhammad Asghar laid his life in the line of duty at Torkham border in fight against COVID-19. Evacuated to CMH Peshawar with breathing problems, was put on ventilator but succumbed to Corona Virus. There is no cause bigger than serving the Nation. RIP Major https://t.co/PhAwQ7aC9p",mourning,en,0
"When we do get to socialize and have cookouts, they will be a little different from now on and I’m not talking about because of Covid-19. RIP Betty Wright♥️",mourning,en,1
Catholic News World : RIP to 11 Catholic Nuns from One Convent in Michigan who Died during the Pandemic of COVID-19 https://t.co/NYoUSj1auF,mourning,en,0
"Thank your for your selfless service. Rest in Peace 
 https://t.co/C6bR4XTxPU",mourning,en,0
"Major Muhammad Asghar laid his life in the line of duty at Torkham border in fight against COVID-19. He was evacuated to CMH Peshawar with breathing problems, was put on ventilator but succumbed to Corona Virus. There is no cause bigger than serving the Nation. Rest In peace Sir https://t.co/ccrS6i2TaH",mourning,en,0
My sister's dad died from COVID-19 a couple weeks ago. Now his brother is in the hospital. Prayers please.,mourning,en,0
#hero #nurse #RIP L.A. nurse dies after treating a coronavirus patient - Los Angeles Times https://t.co/oakDUKMZee,mourning,en,0
https://t.co/8EzXYttxzU my eyes out reading this. RIP,mourning,en,0
"Detroit store owner, prayer leader Abdelfattah Abdrabbo dies of coronavirus https://t.co/cgT7qK2iKX",mourning,en,0
Mother’s Day: Zuraida pays tribute to women Covid-19 frontliners | Malay Mail https://t.co/j63bjwiKWz,mourning,en,0
My grandfather died of COVID-19 today. Alone in a hospice in Florida. My family is in mourning. We did Meals on Wheels together. Our family shucked corn from his garden. He had a big voice and would shake his open hand at you when he was feeling strongly,mourning,en,0
"Sad to inform that Senior Advocate Mr.S.V.Jayaraman passesd away at Kavery Hospital due to illness (Not Covid) today Monday, at 3.30 AM. A great loss to legal fraternity. 
 Heartfelt condolences to his family members. May his Soul RIP 🙏 #madrashighcourt #RIP #Condolences https://t.co/eFvuSv0GNu",mourning,en,1
"Nurse Celia Marcos, literally put her life on the line to save another. My condolences to her family and friends. May her soul rest in Heaven 🙏🏽❤
 
 ""A nurse without an N95 mask raced in to treat a 'code blue' patient. She died 14 days later."" https://t.co/zqvh6LqPtR",mourning,en,1
RIP yo coronavirus victims that got a complication or a pediatric multisymptom inflammatory syndrome,mourning,en,0
"A dear family friend tested positive for COVID over the weekend. She’s 94. Currently hospitalized but wants to go home. They’re keeping her a few more days since days 7 &amp; 8 are supposedly the worst. Today is day 6. She’s a very strong 94. Still, please pray for her.",mourning,en,0
"RIP! COVID-19 claims Hari Vasudevan, Bengal’s foremost historian: https://t.co/9rhU2ihAhH",mourning,en,0
"#coronavirus
 #coronavirususa
 #CCPLiedPeopleDied
 So if your loved ones die in China you can not mourn them without the CCP Approval. WTF is wrong with you Chinese people? You are 1.4B people. Can't you get rid of these CCP criminals? 
 https://t.co/x1CDwQnNAs",mourning,en,0
"RIP to double rainbow guy, Paul L. Vasquez. What a legend who made the world a better place. fuck you COVID-19 and everyone in the government who made this worse then it needed to be.
 
 https://t.co/9muiUtAjFH",mourning,en,0
"Members of the Massachusetts Army National Guard distribute free milk, offered instead of dairy farmers throwing away excess milk due to lower demand amid the coronavirus disease (COVID-19) outbreak, in Boston, Massachusetts, U.S., May 7, 2020. https://t.co/hV5QcL7gOl",mourning,en,0
COVID-19 kills good people. But not their rainbows. RIP keeper of our double rainbows. https://t.co/eVh1m4XjGm,mourning,en,0
We invite you to pray with us for our overseas students. They come to be prepared for ministry &amp; mission in their gospel-poor home countries. Pray as they continue their studies whilst missing family &amp; friends - some in places badly affected by COVID-19: https://t.co/0gPQx1B4FA https://t.co/8gnqcq4YMN,mourning,en,0
Someone I love very much tried to end her life tonight. She has dedicated her life to helping those who have no voice. The poor and the sick. She's a Mother and a friend to all. But all the loneliness she has had to endure because of COVID-19 was too much. Please Pray for her.,mourning,en,0
It has been CRAZY busy at the home for the last few weeks with COVID. I haven’t had time to sleep never mind think about the rest of my ESKAs. So I’m using my ESKA work to keep me awake on this 12hr night shift! Only 4 hours left!!😩💪🏻😴 Pray for me pleaseeee #Keyworkerlife https://t.co/SH5Ix8CQ60,mourning,en,1
"""USPTO backlog warning; Todd Dickinson RIP; Japanese giants make covid-19 patent pledge; Strong quarters for licensing leaders; NPE targets eight with former Blackberry IP; plus much more"" #patents #patent ""Get ready for the new working week with a summa… https://t.co/4xWuBJQwfI",mourning,en,0
@VP Pray it Away! US’ Mike Pence won’t isolate despite spokeswoman contracting COVID-19 https://t.co/42hhIVEWaS,mourning,en,0
"""#USPTO backlog warning; Todd Dickinson R#IP; Japanese giants make covid-19 patent pledge ...: USPTO backlog warning; Todd Dickinson RIP; Japanese giants make covid-19 #patent pledge; Strong quarters for licensing leaders; NPE targets eight ... https://t.co/aDuAYWcop6 #patentnews",mourning,en,0
"@DrIsaPantami Mal Salam, kindly advise government to allow us attend our congregational prayers expicially jummaat so that we deeply pray against COVID 19. Markets are open and mosque were closed. Very sad indeed.",mourning,en,0
"“God, may your peace rest on us and your healing power envelope us with the loving embrace of a good Father to his frightened child.” #COVID19 #coronavirus #Healing #PrayForHumanity https://t.co/DlfphLluGT",mourning,en,0
